| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton_Matteo | BROYDN3DLS | 5000   | 0.021466732025146484   | 20     | 3.9227221454395555e-08   | 0.0006637125695508042   | 60       | 21       | 0        | 0         | ----     |
| scipy_lbfgs       | BROYDN3DLS | 5000   | 0.039589881896972656   | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan      |
| scipy_cg          | BROYDN3DLS | 5000   | 0.033202409744262695   | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BROYDNBDLS | 5000   | 0.03873085975646973    | 28     | 4.194042302005312e-08    | 0.00037917109680097883  | 32       | 29       | 0        | 0         | ----     |
| QPS-Diagonale2    | BROYDNBDLS | 5000   | 0.051534414291381836   | 34     | 6.284675321652261e-08    | 0.0008559577794363479   | 45       | 35       | 0        | 0         | ----     |
| QPS-Diagonale3    | BROYDNBDLS | 5000   | 0.02832651138305664    | 21     | 9.739338117111086e-08    | 0.0006769263250067103   | 24       | 22       | 0        | 0         | ----     |
| QPS-Diagonale4    | BROYDNBDLS | 5000   | 0.054366111755371094   | 37     | 1.417290432649761e-07    | 0.0009019821229221688   | 46       | 38       | 0        | 0         | ----     |
| QPS-Diagonale5    | BROYDNBDLS | 5000   | 0.061737775802612305   | 35     | 3.7101441905323843e-07   | 0.0007911414608294474   | 114      | 36       | 0        | 0         | ----     |
| QPS-Diagonale6    | BROYDNBDLS | 5000   | 0.060691118240356445   | 34     | 2.5449415713152854e-07   | 0.0008818738677735138   | 111      | 35       | 0        | 0         | ----     |
| QPS-Diagonale7    | BROYDNBDLS | 5000   | 5.9034998416900635     | 5000   | 1657.6892173876765       | 4789.577602913689       | 5003     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BROYDNBDLS | 5000   | 5.89977765083313       | 5000   | 1656.3525396224545       | 4701.650773160422       | 5006     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BROYDNBDLS | 5000   | 0.09995198249816895    | 52     | 7.882233960593135e-08    | 0.0008471819949336715   | 208      | 53       | 0        | 0         | ----     |
| QPS-Newton_Matteo | BROYDNBDLS | 5000   | 0.09235048294067383    | 55     | 2.8393090133028705e-08   | 0.0009707544345782327   | 168      | 56       | 0        | 0         | ----     |
| scipy_lbfgs       | BROYDNBDLS | 5000   | 0.03700852394104004    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg          | BROYDNBDLS | 5000   | 0.08494448661804199    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | CHEBYQAD   | 1000   | 645.9340927600861      | 2538   | 0.008261141852145439     | 0.0009351428251340491   | 2560     | 2539     | 0        | 0         | ----     |
| QPS-Diagonale2    | CHEBYQAD   | 1000   | 187.97739219665527     | 670    | 0.00821511703615987      | 0.0008080675654158055   | 916      | 671      | 0        | 0         | ----     |
| QPS-Diagonale3    | CHEBYQAD   | 1000   | 423.67923879623413     | 1655   | 0.008121960562855851     | 0.0008335560541105199   | 1742     | 1656     | 0        | 0         | ----     |
| QPS-Diagonale4    | CHEBYQAD   | 1000   | 228.96050333976746     | 845    | 0.008214240792026338     | 0.0009239517179806331   | 1054     | 846      | 0        | 0         | ----     |
| QPS-Diagonale5    | CHEBYQAD   | 1000   | 680.3242619037628      | 1814   | 0.008020098548557954     | 0.0005916591359714342   | 4347     | 1815     | 0        | 0         | ----     |
| QPS-Diagonale6    | CHEBYQAD   | 1000   | 750.6551654338837      | 1927   | 0.008020659366641206     | 0.0008624641101207195   | 4614     | 1928     | 0        | 0         | ----     |
| QPS-Diagonale7    | CHEBYQAD   | 1000   | 1354.437514781952      | 5000   | 0.01751448477941315      | 2.6940483884809603      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | CHEBYQAD   | 1000   | 1357.4539489746094     | 5000   | 0.017524400741149457     | 2.6590389377235333      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | CHEBYQAD   | 1000   | 5937.887119293213      | 5000   | 0.007776346440277533     | 0.0055386658589813825   | 59367    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | CHEBYQAD   | 1000   | 2863.0529720783234     | 4746   | 0.0077114502107853       | 0.0009670112379043644   | 23140    | 4747     | 0        | 0         | ----     |
| scipy_lbfgs       | CHEBYQAD   | 1000   | 3.341792106628418      | 0      | nan                      | 1.9720001358814776      | 20       | 20       | nan      | nan       | nan      |
| scipy_cg          | CHEBYQAD   | 1000   | 16.399092197418213     | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | CHNRSNBM   | 1000   | 2.0621001720428467     | 5000   | 479.0167525572111        | 3.5713569553122038      | 5168     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale2    | CHNRSNBM   | 1000   | 2.5140488147735596     | 5000   | 413.05911004635897       | 3.9318390791193414      | 7834     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale3    | CHNRSNBM   | 1000   | 2.004406452178955      | 5000   | 375.02041797475533       | 3.089663549935234       | 5568     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale4    | CHNRSNBM   | 1000   | 2.4115939140319824     | 5000   | 418.99244505039707       | 11.859545413550872      | 7752     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale5    | CHNRSNBM   | 1000   | 2.037705659866333      | 5000   | 543.0667962549401        | 4.719434641537912       | 11622    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale6    | CHNRSNBM   | 1000   | 2.0334434509277344     | 5000   | 543.7899732336438        | 21.001062259653313      | 11465    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | CHNRSNBM   | 1000   | 1.6061251163482666     | 5000   | 13635.999616253668       | 122.19469946387798      | 5005     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | CHNRSNBM   | 1000   | 1.6052496433258057     | 5000   | 13635.892403131846       | 109.13089726239733      | 5006     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | CHNRSNBM   | 1000   | 2.1905062198638916     | 4495   | 3.1578410435207925e-07   | 0.000851996207500163    | 17982    | 4496     | 0        | 0         | ----     |
